date,Food,Housing,Transport,Health,Recreation,Misc,Headline
2016-03-01,-2.7750247770069514,1.5090543259557387,-0.10080645161291146,1.9095477386934734,-0.10010010010010895,0.9018036072144353,0.8032128514056325
2016-04-01,-2.487562189054726,1.5045135406218657,-1.2961116650049842,2.095808383233533,0.4995004995004937,0.9018036072144353,0.700700700700696
2016-05-01,-2.788844621513953,1.603206412825653,-0.9910802775024763,1.990049751243772,0.20000000000000018,1.2048192771084265,0.6993006993007089
2016-06-01,-2.897102897102888,1.7017017017016967,-0.29644268774703386,2.7027027027026973,0.9009009009008917,1.102204408817653,0.899100899100902
2016-07-01,-2.613065326633157,1.598401598401611,0.09765625,1.8849206349206504,0.5994005994006013,0.9009009009008917,0.9000000000000119
2016-08-01,-2.2110552763819125,1.6966067864271572,0.6822612085769952,2.0854021847070525,0.8024072216650024,0.7984031936127733,0.8973080757726848
2016-09-01,-2.311557788944718,1.7964071856287456,1.2012012012011963,2.3833167825223267,0.8016032064128265,1.1964107676969205,1.2974051896207595
2016-10-01,-2.4217961654893982,1.8924302788844605,2.327935222672073,2.0000000000000018,0.19880715705766772,1.0956175298804771,1.2961116650049842
2016-11-01,-2.116935483870974,1.8905472636816079,2.647657841140516,2.3046092184368705,0.6958250497017815,0.9930486593842991,1.495513459621134
2016-12-01,-1.1111111111111072,1.988071570576544,3.600000000000003,2.505010020040088,0.8973080757726848,0.995024875621886,1.7928286852589626
2017-01-01,-0.5065856129685908,1.984126984126977,5.327868852459017,1.8774703557312256,1.005025125628145,0.893743793445867,1.9019019019018923
2017-02-01,0.2024291497975783,1.984126984126977,6.666666666666665,2.2727272727272707,1.609657947686105,1.1916583912611856,2.29770229770232
2017-03-01,1.2232415902140747,1.9821605550049526,4.439959636730584,2.071005917159763,1.603206412825653,1.7874875868917561,2.290836653386452
2017-04-01,1.5306122448979664,2.1739130434782705,6.161616161616146,2.1505376344086002,0.994035785288272,1.688182720953324,2.5844930417495027
2017-05-01,2.049180327868849,2.268244575936884,4.404404404404394,2.2439024390243922,2.2954091816367317,1.7857142857142794,2.6785714285714413
2017-06-01,2.366255144032925,2.0669291338582862,3.468780971258667,2.3391812865497075,1.5873015873016039,1.7839444995044529,2.4752475247524774
2017-07-01,2.579979360165119,2.163225172074723,2.9268292682926855,2.5316455696202445,1.5888778550148919,1.8849206349206504,2.5768087215064295
2017-08-01,2.261048304213764,2.158979391560334,3.0977734753146136,2.4319066147859836,1.8905472636816079,1.980198019801982,2.7667984189723382
2017-09-01,3.189300411522633,2.1568627450980316,3.956478733926816,2.2308438409311515,2.5844930417495027,1.4778325123152802,2.758620689655178
2017-10-01,4.033092037228525,1.9550342130987275,3.7586547972304762,3.3333333333333437,2.876984126984139,0.9852216748768461,2.755905511811041
2017-11-01,4.11946446961895,1.953125,4.166666666666674,3.2321253672869865,3.1589338598223105,0.5899705014749124,2.8487229862475427
2017-12-01,4.085801838610825,1.85185185185186,3.6679536679536717,3.128054740957964,2.8656126482213384,0.7881773399014858,2.739726027397249
2018-01-01,3.665987780040725,1.7509727626459082,3.30739299610896,2.9097963142580063,3.383084577114426,0.6889763779527547,2.6522593320235766
2018-02-01,2.929292929292937,1.7509727626459082,2.6923076923076827,2.60869565217392,3.069306930693072,0.7850834151128527,2.44140625
2018-03-01,3.0211480362537735,1.7492711370262315,2.898550724637672,2.70531400966183,3.3530571992110403,0.0,2.336903602726381
2018-04-01,2.713567839195985,1.837524177949712,2.283539486203612,2.6794258373205704,3.543307086614189,0.09765625,2.2286821705426396
2018-05-01,2.309236947791171,1.6393442622950838,4.697986577181212,2.385496183206115,2.731707317073173,-0.09746588693956282,2.3188405797101463
2018-06-01,2.01005025125629,1.8322082931533146,5.363984674329503,2.3809523809523725,2.44140625,-0.19474196689386325,2.3188405797101463
2018-07-01,2.31388329979878,1.8286814244465655,5.687203791469186,2.1842355175688555,3.03030303030305,-0.9737098344693274,2.3188405797101463
2018-08-01,2.412060301507535,1.8251681075888593,6.009389671361509,2.4691358024691468,3.613281249999978,-0.6796116504854344,2.4038461538461453
2018-09-01,1.495513459621134,1.9193857965451144,5.518553758325417,2.561669829221991,3.0038759689922534,-0.3883495145631133,2.2051773729625967
2018-10-01,0.8946322067594492,2.1093000958772867,5.338417540514762,2.2770398481973375,3.2786885245901454,0.0,2.2030651340996243
2018-11-01,0.5934718100890191,2.011494252873547,4.857142857142849,2.182163187855779,2.583732057416266,0.3910068426197455,2.1012416427889313
2018-12-01,0.6869479882237295,2.0095693779904167,3.2588454376163867,2.274881516587679,2.785782901056688,0.09775171065493637,2.0000000000000018
2019-01-01,0.8840864440078589,1.3384321223709472,3.1073446327683607,2.262016965127245,2.887391722810384,0.2932551319648091,1.81818181818183
2019-02-01,1.177625122669279,1.4340344168260133,2.9962546816479474,2.4482109227871973,3.1700288184438152,0.19474196689386325,1.8112488083889433
2019-03-01,0.8797653958944274,1.4326647564469885,3.1924882629108087,2.539981185324547,2.6717557251908275,0.5853658536585371,1.8078020932445371
2019-04-01,0.6849315068493178,2.279202279202286,4.558139534883732,2.423112767940361,1.520912547528508,0.8780487804878057,1.9905213270142053
